Gene stable ID	Transcript stable ID	Protein stable ID	Gene description	Gene name	NCBI gene ID	Gene type
FBgn0036220	FBtr0302207	FBpp0291417	CG5897 [Source:UniProtKB/TrEMBL;Acc:E1JHY5]	CG5897	39346	protein_coding
FBgn0266940	FBtr0345834	-	-	CR45391	-	pseudogene
FBgn0266672	FBtr0078677	FBpp0078326	Sec8 ortholog (S. cerevisiae) [Source:FlyBase;Acc:FBgn0266672]	Sec8	40712	protein_coding
FBgn0263831	FBtr0077176	FBpp0076879	XPG-like endonuclease [Source:FlyBase;Acc:FBgn0263831]	Gen	38594	protein_coding
FBgn0035228	FBtr0333400	FBpp0305592	RE06653p [Source:UniProtKB/TrEMBL;Acc:Q9W0E2]	CG12091	38177	protein_coding
FBgn0035228	FBtr0072831	FBpp0072711	RE06653p [Source:UniProtKB/TrEMBL;Acc:Q9W0E2]	CG12091	38177	protein_coding
FBgn0040324	FBtr0089077	FBpp0088146	Ephrin [Source:FlyBase;Acc:FBgn0040324]	Ephrin	43799	protein_coding
FBgn0040324	FBtr0089075	FBpp0088144	Ephrin [Source:FlyBase;Acc:FBgn0040324]	Ephrin	43799	protein_coding
FBgn0040324	FBtr0089076	FBpp0088145	Ephrin [Source:FlyBase;Acc:FBgn0040324]	Ephrin	43799	protein_coding
FBgn0030296	FBtr0309222	FBpp0301161	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VYZ3]	CG15196	32084	protein_coding
FBgn0030296	FBtr0300849	FBpp0290073	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VYZ3]	CG15196	32084	protein_coding
FBgn0262592	FBtr0305200	FBpp0293730	Uncharacterized protein, isoform D [Source:UniProtKB/TrEMBL;Acc:R9PY72]	CG43127	8673982	protein_coding
FBgn0262592	FBtr0305199	FBpp0293729	Uncharacterized protein, isoform D [Source:UniProtKB/TrEMBL;Acc:R9PY72]	CG43127	8673982	protein_coding
FBgn0086670	FBtr0091635	-	snoRNA:Psi28S-2622 [Source:FlyBase;Acc:FBgn0086670]	snoRNA:Psi28S-2622	-	snoRNA
FBgn0010381	FBtr0073073	FBpp0072935	Drosomycin [Source:FlyBase;Acc:FBgn0010381]	Drs	38419	protein_coding
FBgn0266842	FBtr0345570	-	-	CR45304	-	lincRNA
FBgn0267292	FBtr0346577	-	-	CR45728	-	lincRNA
FBgn0266884	FBtr0345741	-	-	CR45345	-	lincRNA
FBgn0266843	FBtr0345571	-	-	CR45305	-	lincRNA
FBgn0037933	FBtr0082424	FBpp0081900	Heme oxygenase [Source:FlyBase;Acc:FBgn0037933]	Ho	41407	protein_coding
FBgn0263979	FBtr0083052	FBpp0082511	Chromatin assembly factor 1 subunit [Source:FlyBase;Acc:FBgn0263979]	Caf1	41836	protein_coding
FBgn0263979	FBtr0301845	FBpp0291059	Chromatin assembly factor 1 subunit [Source:FlyBase;Acc:FBgn0263979]	Caf1	41836	protein_coding
FBgn0033851	FBtr0087674	FBpp0086794	-	CG13332	36504	protein_coding
FBgn0085223	FBtr0112387	FBpp0111302	FI16908p1 [Source:UniProtKB/TrEMBL;Acc:A8DYH6]	CG34194	5740534	protein_coding
FBgn0085223	FBtr0340218	FBpp0309193	FI16908p1 [Source:UniProtKB/TrEMBL;Acc:A8DYH6]	CG34194	5740534	protein_coding
FBgn0036988	FBtr0310615	FBpp0302735	Transmembrane protein 104 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9VPF8]	CG5262	40258	protein_coding
FBgn0036988	FBtr0078230	FBpp0077888	Transmembrane protein 104 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9VPF8]	CG5262	40258	protein_coding
FBgn0034477	FBtr0086341	FBpp0085643	-	CG13872	37273	protein_coding
FBgn0034560	FBtr0071517	FBpp0071446	CG9235 [Source:UniProtKB/TrEMBL;Acc:Q9W2Q2]	CG9235	37366	protein_coding
FBgn0034176	FBtr0087059	FBpp0086207	prenyl protease type I [Source:FlyBase;Acc:FBgn0034176]	ste24a	36908	protein_coding
FBgn0086265	FBtr0079238	FBpp0078868	palisade [Source:FlyBase;Acc:FBgn0086265]	psd	33830	protein_coding
FBgn0086265	FBtr0333227	FBpp0305429	palisade [Source:FlyBase;Acc:FBgn0086265]	psd	33830	protein_coding
FBgn0029874	FBtr0070918	FBpp0070880	CG3342 [Source:UniProtKB/TrEMBL;Acc:Q9W3Z4]	CG3342	31586	protein_coding
FBgn0267602	FBtr0347048	-	-	CR45940	-	lincRNA
FBgn0041195	FBtr0080365	FBpp0079947	Polycystic kidney disease 2 ortholog (H. sapiens) [Source:FlyBase;Acc:FBgn0041195]	Pkd2	34651	protein_coding
FBgn0039776	FBtr0085650	FBpp0085012	prolyl-4-hydroxylase-alpha EFB [Source:FlyBase;Acc:FBgn0039776]	PH4alphaEFB	43620	protein_coding
FBgn0261990	FBtr0303818	FBpp0292825	GEO02102p1 [Source:UniProtKB/TrEMBL;Acc:Q8IH23]	CG42808	10178961	protein_coding
FBgn0026169	FBtr0072259	-	-	snoRNA:Psi18S-1820	-	snoRNA
FBgn0261723	FBtr0290136	FBpp0288576	Dbx [Source:FlyBase;Acc:FBgn0261723]	Dbx	38254	protein_coding
FBgn0016762	FBtr0072083	FBpp0071992	angel [Source:FlyBase;Acc:FBgn0016762]	angel	37748	protein_coding
FBgn0036105	FBtr0333403	FBpp0305595	Biogenesis of lysosome-related organelles complex 1, subunit 4 [Source:FlyBase;Acc:FBgn0036105]	Blos4	39219	protein_coding
FBgn0036105	FBtr0076269	FBpp0075998	Biogenesis of lysosome-related organelles complex 1, subunit 4 [Source:FlyBase;Acc:FBgn0036105]	Blos4	39219	protein_coding
FBgn0026679	FBtr0071234	FBpp0071178	Integrator 4 [Source:FlyBase;Acc:FBgn0026679]	IntS4	31793	protein_coding
FBgn0052631	FBtr0073799	FBpp0073630	LP02557p [Source:UniProtKB/TrEMBL;Acc:Q9VYB9]	CG32631	32311	protein_coding
FBgn0034883	FBtr0336928	FBpp0307864	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:A0A0C4DHF9]	CG17664	37737	protein_coding
FBgn0034883	FBtr0072107	FBpp0072016	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:A0A0C4DHF9]	CG17664	37737	protein_coding
FBgn0040765	FBtr0088210	FBpp0087305	luna [Source:FlyBase;Acc:FBgn0040765]	luna	2768719	protein_coding
FBgn0040765	FBtr0345675	FBpp0311726	luna [Source:FlyBase;Acc:FBgn0040765]	luna	2768719	protein_coding
FBgn0040765	FBtr0333066	FBpp0305280	luna [Source:FlyBase;Acc:FBgn0040765]	luna	2768719	protein_coding
FBgn0038577	FBtr0083616	FBpp0083036	LP02120p [Source:UniProtKB/TrEMBL;Acc:Q9VEC2]	CG12321	42174	protein_coding
FBgn0052451	FBtr0113437	FBpp0112349	Secretory Pathway Calcium atpase [Source:FlyBase;Acc:FBgn0052451]	SPoCk	40495	protein_coding
FBgn0052451	FBtr0306600	FBpp0297555	Secretory Pathway Calcium atpase [Source:FlyBase;Acc:FBgn0052451]	SPoCk	40495	protein_coding
FBgn0052451	FBtr0302134	FBpp0291344	Secretory Pathway Calcium atpase [Source:FlyBase;Acc:FBgn0052451]	SPoCk	40495	protein_coding
FBgn0052451	FBtr0078531	FBpp0078183	Secretory Pathway Calcium atpase [Source:FlyBase;Acc:FBgn0052451]	SPoCk	40495	protein_coding
FBgn0052451	FBtr0078533	FBpp0078185	Secretory Pathway Calcium atpase [Source:FlyBase;Acc:FBgn0052451]	SPoCk	40495	protein_coding
FBgn0052451	FBtr0078532	FBpp0078184	Secretory Pathway Calcium atpase [Source:FlyBase;Acc:FBgn0052451]	SPoCk	40495	protein_coding
FBgn0052451	FBtr0332105	FBpp0304415	Secretory Pathway Calcium atpase [Source:FlyBase;Acc:FBgn0052451]	SPoCk	40495	protein_coding
FBgn0266845	FBtr0345576	FBpp0311647	-	CG45307	19834846	protein_coding
FBgn0064766	FBtr0076165	FBpp0075896	CG7600 [Source:UniProtKB/TrEMBL;Acc:Q9XZ12]	CG7600	39267	protein_coding
FBgn0031145	FBtr0113007	FBpp0111920	Nuclear transport factor-2 [Source:FlyBase;Acc:FBgn0031145]	Ntf-2	33078	protein_coding
FBgn0031145	FBtr0077241	FBpp0076934	Nuclear transport factor-2 [Source:FlyBase;Acc:FBgn0031145]	Ntf-2	33078	protein_coding
FBgn0031145	FBtr0333762	FBpp0305904	Nuclear transport factor-2 [Source:FlyBase;Acc:FBgn0031145]	Ntf-2	33078	protein_coding
FBgn0031145	FBtr0333760	FBpp0305902	Nuclear transport factor-2 [Source:FlyBase;Acc:FBgn0031145]	Ntf-2	33078	protein_coding
FBgn0033482	FBtr0088428	FBpp0087514	CG1371 [Source:UniProtKB/TrEMBL;Acc:A1Z843]	CG1371	36053	protein_coding
FBgn0266458	FBtr0344490	FBpp0310849	-	CG45083	-	protein_coding
FBgn0266458	FBtr0344491	FBpp0310850	-	CG45083	-	protein_coding
FBgn0263072	FBtr0332390	FBpp0304664	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:B7Z141]	CG43347	31991	protein_coding
FBgn0263072	FBtr0307021	FBpp0297864	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:B7Z141]	CG43347	31991	protein_coding
FBgn0263072	FBtr0307022	FBpp0297865	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:B7Z141]	CG43347	31991	protein_coding
FBgn0267133	FBtr0346231	-	-	CR45573	-	lincRNA
FBgn0033928	FBtr0087547	FBpp0086675	Arc2 [Source:FlyBase;Acc:FBgn0033928]	Arc2	36597	protein_coding
FBgn0034458	FBtr0086497	FBpp0085686	Ionotropic receptor 56d [Source:FlyBase;Acc:FBgn0034458]	Ir56d	37252	protein_coding
FBgn0053483	FBtr0089295	FBpp0088349	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:A0A0B4JDE6]	CG33483	2768693	protein_coding
FBgn0053483	FBtr0303425	FBpp0292484	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:A0A0B4JDE6]	CG33483	2768693	protein_coding
FBgn0030625	FBtr0074001	FBpp0073818	CG5877, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VXW9]	CG5877	32455	protein_coding
FBgn0030625	FBtr0074002	FBpp0073819	CG5877, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VXW9]	CG5877	32455	protein_coding
FBgn0030625	FBtr0340433	FBpp0309378	CG5877, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VXW9]	CG5877	32455	protein_coding
FBgn0052660	FBtr0343098	-	-	CR32660	-	lincRNA
FBgn0052660	FBtr0331750	-	-	CR32660	-	lincRNA
FBgn0266101	FBtr0343557	FBpp0310158	Uncharacterized protein, isoform E [Source:UniProtKB/TrEMBL;Acc:X2JCR2]	CG44838	39099	protein_coding
FBgn0266101	FBtr0343559	FBpp0310160	Uncharacterized protein, isoform E [Source:UniProtKB/TrEMBL;Acc:X2JCR2]	CG44838	39099	protein_coding
FBgn0266101	FBtr0343555	FBpp0310156	Uncharacterized protein, isoform E [Source:UniProtKB/TrEMBL;Acc:X2JCR2]	CG44838	39099	protein_coding
FBgn0266101	FBtr0343560	FBpp0310161	Uncharacterized protein, isoform E [Source:UniProtKB/TrEMBL;Acc:X2JCR2]	CG44838	39099	protein_coding
FBgn0266101	FBtr0343556	FBpp0310157	Uncharacterized protein, isoform E [Source:UniProtKB/TrEMBL;Acc:X2JCR2]	CG44838	39099	protein_coding
FBgn0266101	FBtr0343558	FBpp0310159	Uncharacterized protein, isoform E [Source:UniProtKB/TrEMBL;Acc:X2JCR2]	CG44838	39099	protein_coding
FBgn0051454	FBtr0081870	FBpp0081359	-	CG31454	318744	protein_coding
FBgn0053144	FBtr0302517	FBpp0291679	GH08706p [Source:UniProtKB/TrEMBL;Acc:Q7JR34]	CG33144	36131	protein_coding
FBgn0053144	FBtr0088254	FBpp0087349	GH08706p [Source:UniProtKB/TrEMBL;Acc:Q7JR34]	CG33144	36131	protein_coding
FBgn0028531	FBtr0343676	FBpp0310267	AT31519p [Source:UniProtKB/TrEMBL;Acc:Q9VJT3]	CG15286	34834	protein_coding
FBgn0028531	FBtr0080625	FBpp0080198	AT31519p [Source:UniProtKB/TrEMBL;Acc:Q9VJT3]	CG15286	34834	protein_coding
FBgn0019948	FBtr0072202	FBpp0072111	Peptidylglycine-alpha-hydroxylating monooxygenase [Source:FlyBase;Acc:FBgn0019948]	Phm	37823	protein_coding
FBgn0019948	FBtr0072203	FBpp0072112	Peptidylglycine-alpha-hydroxylating monooxygenase [Source:FlyBase;Acc:FBgn0019948]	Phm	37823	protein_coding
FBgn0262005	FBtr0303831	FBpp0292838	GEO02541p1 [Source:UniProtKB/TrEMBL;Acc:Q2PDQ7]	CG42823	3885578	protein_coding
FBgn0037184	FBtr0310503	FBpp0302641	RE67859p [Source:UniProtKB/TrEMBL;Acc:Q9VNR9]	CG14450	40490	protein_coding
FBgn0037184	FBtr0078537	FBpp0078189	RE67859p [Source:UniProtKB/TrEMBL;Acc:Q9VNR9]	CG14450	40490	protein_coding
FBgn0031412	FBtr0077758	FBpp0077438	FI16842p1 [Source:UniProtKB/TrEMBL;Acc:Q9VQA7]	CG16995	33413	protein_coding
FBgn0086706	FBtr0076557	FBpp0076284	pixie [Source:FlyBase;Acc:FBgn0086706]	pix	39027	protein_coding
FBgn0086706	FBtr0076558	FBpp0076285	pixie [Source:FlyBase;Acc:FBgn0086706]	pix	39027	protein_coding
FBgn0032202	FBtr0089737	FBpp0088678	REPTOR-binding partner, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL14]	CG18619	34371	protein_coding
FBgn0032202	FBtr0089735	FBpp0088676	REPTOR-binding partner, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL14]	CG18619	34371	protein_coding
FBgn0032202	FBtr0089738	FBpp0088679	REPTOR-binding partner, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL14]	CG18619	34371	protein_coding
FBgn0032202	FBtr0089736	FBpp0088677	REPTOR-binding partner, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL14]	CG18619	34371	protein_coding
FBgn0262512	FBtr0087341	FBpp0086474	Vacuolar H[+] ATPase 14kD subunit 1 [Source:FlyBase;Acc:FBgn0262512]	Vha14-1	36731	protein_coding
FBgn0051823	FBtr0080810	FBpp0080368	Carboxypeptidase [Source:UniProtKB/TrEMBL;Acc:Q8IP31]	CG31823	326163	protein_coding
FBgn0030066	FBtr0071268	FBpp0071211	CG1885, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9W3B3]	CG1885	31817	protein_coding
FBgn0030066	FBtr0333606	FBpp0305783	CG1885, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9W3B3]	CG1885	31817	protein_coding
FBgn0260938	FBtr0310066	FBpp0301767	tay bridge [Source:FlyBase;Acc:FBgn0260938]	tay	32547	protein_coding
FBgn0260938	FBtr0340414	FBpp0309360	tay bridge [Source:FlyBase;Acc:FBgn0260938]	tay	32547	protein_coding
FBgn0260938	FBtr0310065	FBpp0301766	tay bridge [Source:FlyBase;Acc:FBgn0260938]	tay	32547	protein_coding
FBgn0260938	FBtr0074167	FBpp0073960	tay bridge [Source:FlyBase;Acc:FBgn0260938]	tay	32547	protein_coding
FBgn0263094	FBtr0307109	FBpp0297949	-	CG43362	12798006	protein_coding
FBgn0051278	FBtr0082319	FBpp0081795	Peptide deformylase [Source:UniProtKB/TrEMBL;Acc:Q9VGY2]	CG31278	41282	protein_coding
FBgn0051278	FBtr0344138	FBpp0310552	Peptide deformylase [Source:UniProtKB/TrEMBL;Acc:Q9VGY2]	CG31278	41282	protein_coding
FBgn0034722	FBtr0342988	FBpp0309752	Rtf1 [Source:FlyBase;Acc:FBgn0034722]	Rtf1	37554	protein_coding
FBgn0034722	FBtr0071820	FBpp0071731	Rtf1 [Source:FlyBase;Acc:FBgn0034722]	Rtf1	37554	protein_coding
FBgn0011864	FBtr0080665	-	transfer RNA:gly3:35Bc [Source:FlyBase;Acc:FBgn0011864]	tRNA:G3:35Bc	-	tRNA
FBgn0050082	FBtr0302917	FBpp0292043	-	CG30082	246443	protein_coding
FBgn0053805	FBtr0091809	-	His-Psi:CR33805 [Source:FlyBase;Acc:FBgn0053805]	His-Psi:CR33805	-	pseudogene
FBgn0050423	FBtr0346609	FBpp0312189	RH04491p [Source:UniProtKB/TrEMBL;Acc:Q8MMD0]	CG30423	246605	protein_coding
FBgn0039189	FBtr0084628	FBpp0084012	RE57978p [Source:UniProtKB/TrEMBL;Acc:Q9VC87]	CG18528	42906	protein_coding
FBgn0086666	FBtr0091922	-	snoRNA:Psi28S-2179 [Source:FlyBase;Acc:FBgn0086666]	snoRNA:Psi28S-2179	-	snoRNA
FBgn0003979	FBtr0079239	FBpp0078869	Vitelline membrane 26Aa [Source:FlyBase;Acc:FBgn0003979]	Vm26Aa	33829	protein_coding
FBgn0003979	FBtr0333232	FBpp0305434	Vitelline membrane 26Aa [Source:FlyBase;Acc:FBgn0003979]	Vm26Aa	33829	protein_coding
FBgn0267150	FBtr0346244	-	-	CR45590	-	lincRNA
FBgn0011244	FBtr0078000	FBpp0077665	Heat shock protein 60 related [Source:FlyBase;Acc:FBgn0011244]	Hsp60B	48572	protein_coding
FBgn0032519	FBtr0080523	FBpp0080101	IP06960p [Source:UniProtKB/TrEMBL;Acc:Q9VJY5]	CG16957	34755	protein_coding
FBgn0032519	FBtr0342636	FBpp0309564	IP06960p [Source:UniProtKB/TrEMBL;Acc:Q9VJY5]	CG16957	34755	protein_coding
FBgn0040228	FBtr0080693	FBpp0080255	dynactin-subunit-p25 [Source:FlyBase;Acc:FBgn0040228]	dyn-p25	34873	protein_coding
FBgn0053339	FBtr0303581	FBpp0292614	FI17420p1 [Source:UniProtKB/TrEMBL;Acc:Q9VC85]	CG33339	2768681	protein_coding
FBgn0261581	FBtr0302888	FBpp0292019	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A0A0B4JD85]	CG42691	10178943	protein_coding
FBgn0261581	FBtr0310548	FBpp0302685	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A0A0B4JD85]	CG42691	10178943	protein_coding
FBgn0034435	FBtr0086518	FBpp0085706	CG9975, isoform A [Source:UniProtKB/TrEMBL;Acc:A1ZBJ8]	CG9975	37220	protein_coding
FBgn0034435	FBtr0304055	FBpp0293018	CG9975, isoform A [Source:UniProtKB/TrEMBL;Acc:A1ZBJ8]	CG9975	37220	protein_coding
FBgn0038033	FBtr0344386	FBpp0310759	Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:Q9VG86]	CG10097	3771756	protein_coding
FBgn0038033	FBtr0347004	FBpp0312436	Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:Q9VG86]	CG10097	3771756	protein_coding
FBgn0038033	FBtr0100525	FBpp0099966	Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:Q9VG86]	CG10097	3771756	protein_coding
FBgn0003977	FBtr0072037	FBpp0071946	virilizer [Source:FlyBase;Acc:FBgn0003977]	vir	47869	protein_coding
FBgn0053442	FBtr0086434	-	5SrRNA:CR33442 [Source:FlyBase;Acc:FBgn0053442]	5SrRNA:CR33442	-	rRNA
FBgn0030581	FBtr0340466	FBpp0309408	LD13933p1 [Source:UniProtKB/TrEMBL;Acc:Q8IR46]	CG14408	32407	protein_coding
FBgn0030581	FBtr0339446	FBpp0308532	LD13933p1 [Source:UniProtKB/TrEMBL;Acc:Q8IR46]	CG14408	32407	protein_coding
FBgn0030581	FBtr0339447	FBpp0308533	LD13933p1 [Source:UniProtKB/TrEMBL;Acc:Q8IR46]	CG14408	32407	protein_coding
FBgn0030581	FBtr0073990	FBpp0073807	LD13933p1 [Source:UniProtKB/TrEMBL;Acc:Q8IR46]	CG14408	32407	protein_coding
FBgn0030581	FBtr0305580	FBpp0294031	LD13933p1 [Source:UniProtKB/TrEMBL;Acc:Q8IR46]	CG14408	32407	protein_coding
FBgn0259710	FBtr0302526	FBpp0291688	-	CG42364	-	protein_coding
FBgn0261006	FBtr0309752	-	-	snoRNA:83E4-5	-	snoRNA
FBgn0038722	FBtr0083781	FBpp0083195	Nucleoporin 58kD [Source:FlyBase;Acc:FBgn0038722]	Nup58	42342	protein_coding
FBgn0024992	FBtr0070502	FBpp0070479	CG2658, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9W4W8]	CG2658	31253	protein_coding
FBgn0024992	FBtr0345716	FBpp0311759	CG2658, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9W4W8]	CG2658	31253	protein_coding
FBgn0031741	FBtr0342609	FBpp0309549	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VMM2]	CG11034	33810	protein_coding
FBgn0031741	FBtr0306841	FBpp0297739	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VMM2]	CG11034	33810	protein_coding
FBgn0031741	FBtr0344769	FBpp0311098	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VMM2]	CG11034	33810	protein_coding
FBgn0010015	FBtr0304582	FBpp0293124	Calcineurin A1 [Source:FlyBase;Acc:FBgn0010015]	CanA1	43670	protein_coding
FBgn0010015	FBtr0085732	FBpp0085094	Calcineurin A1 [Source:FlyBase;Acc:FBgn0010015]	CanA1	43670	protein_coding
FBgn0010015	FBtr0334546	FBpp0306613	Calcineurin A1 [Source:FlyBase;Acc:FBgn0010015]	CanA1	43670	protein_coding
FBgn0036510	FBtr0075561	FBpp0075314	Defective in cullin neddylation protein [Source:UniProtKB/TrEMBL;Acc:M9NDR9]	CG7427	39685	protein_coding
FBgn0036510	FBtr0306154	FBpp0297284	Defective in cullin neddylation protein [Source:UniProtKB/TrEMBL;Acc:M9NDR9]	CG7427	39685	protein_coding
FBgn0036510	FBtr0306156	FBpp0297286	Defective in cullin neddylation protein [Source:UniProtKB/TrEMBL;Acc:M9NDR9]	CG7427	39685	protein_coding
FBgn0036510	FBtr0331934	FBpp0304267	Defective in cullin neddylation protein [Source:UniProtKB/TrEMBL;Acc:M9NDR9]	CG7427	39685	protein_coding
FBgn0036510	FBtr0306155	FBpp0297285	Defective in cullin neddylation protein [Source:UniProtKB/TrEMBL;Acc:M9NDR9]	CG7427	39685	protein_coding
FBgn0033713	FBtr0087966	FBpp0087074	CG8841, isoform A [Source:UniProtKB/TrEMBL;Acc:Q0E9B5]	CG8841	36336	protein_coding
FBgn0033713	FBtr0087964	FBpp0087072	CG8841, isoform A [Source:UniProtKB/TrEMBL;Acc:Q0E9B5]	CG8841	36336	protein_coding
FBgn0033713	FBtr0087965	FBpp0087073	CG8841, isoform A [Source:UniProtKB/TrEMBL;Acc:Q0E9B5]	CG8841	36336	protein_coding
FBgn0035309	FBtr0072916	FBpp0072793	-	CG15879	38274	protein_coding
FBgn0036504	FBtr0075556	FBpp0075310	yellow-k [Source:FlyBase;Acc:FBgn0036504]	yellow-k	39678	protein_coding
FBgn0031872	FBtr0079365	FBpp0078993	interference hedgehog [Source:FlyBase;Acc:FBgn0031872]	ihog	33972	protein_coding
FBgn0052671	FBtr0073402	FBpp0073258	Rab at 9Fa [Source:FlyBase;Acc:FBgn0052671]	Rab9Fa	326230	protein_coding
FBgn0259745	FBtr0300084	FBpp0289361	wech [Source:FlyBase;Acc:FBgn0259745]	wech	44653	protein_coding
FBgn0259745	FBtr0300083	FBpp0289360	wech [Source:FlyBase;Acc:FBgn0259745]	wech	44653	protein_coding
FBgn0259745	FBtr0300081	FBpp0289358	wech [Source:FlyBase;Acc:FBgn0259745]	wech	44653	protein_coding
FBgn0259745	FBtr0300080	FBpp0289357	wech [Source:FlyBase;Acc:FBgn0259745]	wech	44653	protein_coding
FBgn0259745	FBtr0300082	FBpp0289359	wech [Source:FlyBase;Acc:FBgn0259745]	wech	44653	protein_coding
FBgn0026619	FBtr0087864	FBpp0086977	Tafazzin [Source:FlyBase;Acc:FBgn0026619]	Taz	36405	protein_coding
FBgn0026619	FBtr0087863	FBpp0086976	Tafazzin [Source:FlyBase;Acc:FBgn0026619]	Taz	36405	protein_coding
FBgn0026619	FBtr0087862	FBpp0086975	Tafazzin [Source:FlyBase;Acc:FBgn0026619]	Taz	36405	protein_coding
FBgn0026619	FBtr0302455	FBpp0291643	Tafazzin [Source:FlyBase;Acc:FBgn0026619]	Taz	36405	protein_coding
FBgn0263401	FBtr0309178	FBpp0301132	MIP22685p [Source:UniProtKB/TrEMBL;Acc:D6W4N5]	CG43447	12798275	protein_coding
FBgn0265855	FBtr0342697	-	-	CR44644	-	lincRNA
FBgn0267063	FBtr0346050	-	-	CR45507	-	lincRNA
FBgn0015376	FBtr0077541	FBpp0077230	cutlet [Source:FlyBase;Acc:FBgn0015376]	cutlet	44637	protein_coding
FBgn0032216	FBtr0080061	FBpp0079650	LP08774p [Source:UniProtKB/TrEMBL;Acc:Q9VKZ8]	CG5384	34387	protein_coding
FBgn0032216	FBtr0331669	FBpp0304059	LP08774p [Source:UniProtKB/TrEMBL;Acc:Q9VKZ8]	CG5384	34387	protein_coding
FBgn0032144	FBtr0079868	FBpp0079464	Zinc carboxypeptidase A 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9VL86]	CG17633	34297	protein_coding
FBgn0020224	FBtr0076615	FBpp0076342	Cbl proto-oncogene ortholog [Source:FlyBase;Acc:FBgn0020224]	Cbl	38961	protein_coding
FBgn0020224	FBtr0076614	FBpp0076341	Cbl proto-oncogene ortholog [Source:FlyBase;Acc:FBgn0020224]	Cbl	38961	protein_coding
FBgn0261245	FBtr0074318	FBpp0074092	singles bar [Source:FlyBase;Acc:FBgn0261245]	sing	32644	protein_coding
FBgn0264698	FBtr0333905	-	-	CR43967	-	lincRNA
FBgn0266709	FBtr0075894	FBpp0075628	ZMYND10 homolog [Source:FlyBase;Acc:FBgn0266709]	Zmynd10	39481	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772163	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772198	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772374	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772173	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772032	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3771771	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3771959	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772421	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772607	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772517	protein_coding
FBgn0053845	FBtr0091849	FBpp0091091	His3:CG33845 [Source:FlyBase;Acc:FBgn0053845]	His3:CG33845	3772231	protein_coding
