Gene stable ID	Transcript stable ID	Protein stable ID	Gene description	Gene name	NCBI gene (formerly Entrezgene) ID	Gene type
FBgn0262413	FBtr0304345	-	-	mir-9b	-	pre_miRNA
FBgn0286892	FBtr0475069	-	-	lncRNA:CR46411	-	ncRNA
FBgn0038720	FBtr0083808	FBpp0083218	-	CG6231	42339	protein_coding
FBgn0038720	FBtr0083807	FBpp0083217	-	CG6231	42339	protein_coding
FBgn0038720	FBtr0334923	FBpp0306943	-	CG6231	42339	protein_coding
FBgn0038720	FBtr0083809	FBpp0083219	-	CG6231	42339	protein_coding
FBgn0038720	FBtr0334924	FBpp0306944	-	CG6231	42339	protein_coding
FBgn0038720	FBtr0083810	FBpp0083220	-	CG6231	42339	protein_coding
FBgn0037215	FBtr0336702	FBpp0307683	-	beta-Man	40524	protein_coding
FBgn0037215	FBtr0336704	FBpp0307685	-	beta-Man	40524	protein_coding
FBgn0037215	FBtr0336703	FBpp0307684	-	beta-Man	40524	protein_coding
FBgn0037215	FBtr0306022	FBpp0297164	-	beta-Man	40524	protein_coding
FBgn0037215	FBtr0078964	FBpp0078603	-	beta-Man	40524	protein_coding
FBgn0259233	FBtr0304106	FBpp0293051	-	CG42331	42948	protein_coding
FBgn0259233	FBtr0299843	FBpp0289121	-	CG42331	42948	protein_coding
FBgn0259233	FBtr0299842	FBpp0289120	-	CG42331	42948	protein_coding
FBgn0265811	FBtr0342634	-	-	asRNA:CR44600	-	ncRNA
FBgn0003388	FBtr0304700	FBpp0293243	-	shd	39592	protein_coding
FBgn0003388	FBtr0333031	FBpp0305245	-	shd	39592	protein_coding
FBgn0003388	FBtr0075676	FBpp0089324	-	shd	39592	protein_coding
FBgn0051888	FBtr0079752	-	-	tRNA:Asp-GTC-1-9	-	tRNA
FBgn0036117	FBtr0076242	FBpp0075971	-	CG6321	39233	protein_coding
FBgn0263041	FBtr0306930	FBpp0297783	-	CG43336	12798414	protein_coding
FBgn0267549	FBtr0346930	-	-	asRNA:CR45889	-	ncRNA
FBgn0034963	FBtr0343345	FBpp0310002	-	Not11	37839	protein_coding
FBgn0034963	FBtr0072190	FBpp0072099	-	Not11	37839	protein_coding
FBgn0034963	FBtr0072189	FBpp0072098	-	Not11	37839	protein_coding
FBgn0038760	FBtr0083825	FBpp0083234	-	MED25	42385	protein_coding
FBgn0051908	FBtr0345638	FBpp0311702	-	CG31908	261613	protein_coding
FBgn0051908	FBtr0079429	FBpp0079057	-	CG31908	261613	protein_coding
FBgn0051908	FBtr0079430	FBpp0079058	-	CG31908	261613	protein_coding
FBgn0019957	FBtr0084172	FBpp0083570	-	ND-42	42591	protein_coding
FBgn0019957	FBtr0335194	FBpp0307181	-	ND-42	42591	protein_coding
FBgn0019957	FBtr0084173	FBpp0083571	-	ND-42	42591	protein_coding
FBgn0259184	FBtr0307217	FBpp0298046	-	CG42288	36559	protein_coding
FBgn0259184	FBtr0299668	FBpp0288946	-	CG42288	36559	protein_coding
FBgn0024728	FBtr0310536	FBpp0302673	-	Slip1	43809	protein_coding
FBgn0024728	FBtr0310537	FBpp0302674	-	Slip1	43809	protein_coding
FBgn0024728	FBtr0089090	FBpp0088159	-	Slip1	43809	protein_coding
FBgn0029992	FBtr0071117	FBpp0071072	-	Upf2	31724	protein_coding
FBgn0264492	FBtr0345139	FBpp0311360	-	CkIIalpha	48448	protein_coding
FBgn0264492	FBtr0070042	FBpp0070041	-	CkIIalpha	48448	protein_coding
FBgn0264492	FBtr0070043	FBpp0070042	-	CkIIalpha	48448	protein_coding
FBgn0264492	FBtr0111141	FBpp0110433	-	CkIIalpha	48448	protein_coding
FBgn0264492	FBtr0345138	FBpp0311359	-	CkIIalpha	48448	protein_coding
FBgn0264492	FBtr0070044	FBpp0070043	-	CkIIalpha	48448	protein_coding
FBgn0264492	FBtr0344974	FBpp0311229	-	CkIIalpha	48448	protein_coding
FBgn0265912	FBtr0342836	-	-	lncRNA:CR44701	-	ncRNA
FBgn0011224	FBtr0300266	FBpp0289494	-	heph	48571	protein_coding
FBgn0011224	FBtr0085880	FBpp0085239	-	heph	48571	protein_coding
FBgn0011224	FBtr0085878	FBpp0085237	-	heph	48571	protein_coding
FBgn0011224	FBtr0300267	FBpp0289495	-	heph	48571	protein_coding
FBgn0011224	FBtr0085885	FBpp0085244	-	heph	48571	protein_coding
FBgn0011224	FBtr0112866	FBpp0111779	-	heph	48571	protein_coding
FBgn0011224	FBtr0085882	FBpp0085241	-	heph	48571	protein_coding
FBgn0011224	FBtr0300269	FBpp0289497	-	heph	48571	protein_coding
FBgn0011224	FBtr0300265	FBpp0289493	-	heph	48571	protein_coding
FBgn0011224	FBtr0085884	FBpp0085243	-	heph	48571	protein_coding
FBgn0011224	FBtr0300270	FBpp0289498	-	heph	48571	protein_coding
FBgn0011224	FBtr0085883	FBpp0085242	-	heph	48571	protein_coding
FBgn0011224	FBtr0306692	FBpp0297631	-	heph	48571	protein_coding
FBgn0011224	FBtr0085881	FBpp0085240	-	heph	48571	protein_coding
FBgn0011224	FBtr0300263	FBpp0289491	-	heph	48571	protein_coding
FBgn0011224	FBtr0085886	FBpp0085245	-	heph	48571	protein_coding
FBgn0011224	FBtr0300268	FBpp0289496	-	heph	48571	protein_coding
FBgn0011224	FBtr0085887	FBpp0085246	-	heph	48571	protein_coding
FBgn0011224	FBtr0085879	FBpp0085238	-	heph	48571	protein_coding
FBgn0011224	FBtr0112864	FBpp0111777	-	heph	48571	protein_coding
FBgn0011224	FBtr0085888	FBpp0085247	-	heph	48571	protein_coding
FBgn0011224	FBtr0306693	FBpp0297632	-	heph	48571	protein_coding
FBgn0011224	FBtr0346192	FBpp0312011	-	heph	48571	protein_coding
FBgn0011224	FBtr0300264	FBpp0289492	-	heph	48571	protein_coding
FBgn0011224	FBtr0112865	FBpp0111778	-	heph	48571	protein_coding
FBgn0085396	FBtr0301049	FBpp0290271	-	CG34367	5740879	protein_coding
FBgn0085396	FBtr0333005	FBpp0305220	-	CG34367	5740879	protein_coding
FBgn0085396	FBtr0112592	FBpp0111504	-	CG34367	5740879	protein_coding
FBgn0262379	FBtr0304221	-	-	mir-1012	-	pre_miRNA
FBgn0003656	FBtr0301675	FBpp0290889	-	sws	31716	protein_coding
FBgn0003656	FBtr0071125	FBpp0071077	-	sws	31716	protein_coding
FBgn0003656	FBtr0071126	FBpp0071078	-	sws	31716	protein_coding
FBgn0051792	FBtr0321311	FBpp0302854	-	CG31792	35163	protein_coding
FBgn0051792	FBtr0321312	FBpp0302855	-	CG31792	35163	protein_coding
FBgn0023516	FBtr0070368	FBpp0070352	-	Pex5	31141	protein_coding
FBgn0023516	FBtr0070367	FBpp0070351	-	Pex5	31141	protein_coding
FBgn0047205	FBtr0076899	-	-	lncRNA:CR32385	-	ncRNA
FBgn0005355	FBtr0082665	FBpp0082134	-	Su(fu)	41565	protein_coding
FBgn0032670	FBtr0081049	FBpp0080602	-	CG5783	35088	protein_coding
FBgn0028582	FBtr0331835	FBpp0304219	-	lqf	38846	protein_coding
FBgn0028582	FBtr0076794	FBpp0076508	-	lqf	38846	protein_coding
FBgn0028582	FBtr0331834	FBpp0304218	-	lqf	38846	protein_coding
FBgn0028582	FBtr0076797	FBpp0089150	-	lqf	38846	protein_coding
FBgn0028582	FBtr0331838	FBpp0304222	-	lqf	38846	protein_coding
FBgn0028582	FBtr0076795	FBpp0076509	-	lqf	38846	protein_coding
FBgn0028582	FBtr0076796	FBpp0076510	-	lqf	38846	protein_coding
FBgn0028582	FBtr0112941	FBpp0111854	-	lqf	38846	protein_coding
FBgn0028582	FBtr0331836	FBpp0304220	-	lqf	38846	protein_coding
FBgn0028582	FBtr0331837	FBpp0304221	-	lqf	38846	protein_coding
FBgn0028582	FBtr0076798	FBpp0089151	-	lqf	38846	protein_coding
FBgn0028582	FBtr0331833	FBpp0304217	-	lqf	38846	protein_coding
FBgn0013684	FBtr0433501	FBpp0390633	-	mt:ND5	19893549	protein_coding
FBgn0015040	FBtr0072321	FBpp0072228	-	Cyp9c1	37941	protein_coding
FBgn0025608	FBtr0081126	FBpp0080670	-	Faf2	35129	protein_coding
FBgn0025608	FBtr0343115	FBpp0309814	-	Faf2	35129	protein_coding
FBgn0035001	FBtr0290019	FBpp0288458	-	Slik	37893	protein_coding
FBgn0035001	FBtr0072364	FBpp0072271	-	Slik	37893	protein_coding
FBgn0035001	FBtr0072366	FBpp0072273	-	Slik	37893	protein_coding
FBgn0035001	FBtr0332925	FBpp0305145	-	Slik	37893	protein_coding
FBgn0035001	FBtr0072363	FBpp0072270	-	Slik	37893	protein_coding
FBgn0035001	FBtr0100470	FBpp0099900	-	Slik	37893	protein_coding
FBgn0015770	FBtr0081585	FBpp0081104	-	MstProx	40890	protein_coding
FBgn0051485	FBtr0081662	-	-	tRNA:Lys-CTT-2-1Psi	-	pseudogene
FBgn0003060	FBtr0334496	FBpp0306563	-	CG9757	41662	protein_coding
FBgn0003060	FBtr0082860	FBpp0082323	-	CG9757	41662	protein_coding
FBgn0267038	FBtr0346012	-	-	lncRNA:CR45482	-	ncRNA
FBgn0029736	FBtr0300998	FBpp0290220	-	CG4041	31422	protein_coding
FBgn0052075	FBtr0076240	FBpp0075969	-	CG32075	326192	protein_coding
FBgn0052075	FBtr0305898	FBpp0297066	-	CG32075	326192	protein_coding
FBgn0038087	FBtr0082688	FBpp0082156	-	beat-Va	41578	protein_coding
FBgn0038087	FBtr0302367	FBpp0291562	-	beat-Va	41578	protein_coding
FBgn0038087	FBtr0337093	FBpp0308009	-	beat-Va	41578	protein_coding
FBgn0003979	FBtr0333232	FBpp0305434	-	Vm26Aa	33829	protein_coding
FBgn0003979	FBtr0079239	FBpp0078869	-	Vm26Aa	33829	protein_coding
FBgn0033607	FBtr0332422	FBpp0304695	-	CG9062	36199	protein_coding
FBgn0033607	FBtr0088181	FBpp0087277	-	CG9062	36199	protein_coding
FBgn0259246	FBtr0336693	FBpp0307674	-	brp	35977	protein_coding
FBgn0259246	FBtr0299915	FBpp0289193	-	brp	35977	protein_coding
FBgn0259246	FBtr0305060	FBpp0293597	-	brp	35977	protein_coding
FBgn0259246	FBtr0305059	FBpp0293596	-	brp	35977	protein_coding
FBgn0259246	FBtr0299916	FBpp0289194	-	brp	35977	protein_coding
FBgn0259246	FBtr0300245	FBpp0289478	-	brp	35977	protein_coding
FBgn0259246	FBtr0305061	FBpp0293598	-	brp	35977	protein_coding
FBgn0259246	FBtr0300542	FBpp0289769	-	brp	35977	protein_coding
FBgn0259246	FBtr0305062	FBpp0293599	-	brp	35977	protein_coding
FBgn0266238	FBtr0343903	-	-	lncRNA:CR44933	-	ncRNA
FBgn0036193	FBtr0290309	FBpp0288748	-	CG14135	39316	protein_coding
FBgn0036193	FBtr0332762	FBpp0305001	-	CG14135	39316	protein_coding
FBgn0011865	FBtr0080664	-	-	tRNA:Gly-GCC-1-7	-	tRNA
FBgn0039137	FBtr0113276	FBpp0112188	-	CG13604	42840	protein_coding
FBgn0039137	FBtr0084509	FBpp0083896	-	CG13604	42840	protein_coding
FBgn0039137	FBtr0113277	FBpp0112189	-	CG13604	42840	protein_coding
FBgn0039137	FBtr0330370	FBpp0303396	-	CG13604	42840	protein_coding
FBgn0039137	FBtr0113275	FBpp0112187	-	CG13604	42840	protein_coding
FBgn0051739	FBtr0331623	FBpp0304013	-	AspRS-m	326155	protein_coding
FBgn0051739	FBtr0080919	FBpp0080475	-	AspRS-m	326155	protein_coding
FBgn0051739	FBtr0331622	FBpp0304012	-	AspRS-m	326155	protein_coding
FBgn0285959	FBtr0473392	-	-	sisRNA:1	-	ncRNA
FBgn0037643	FBtr0113206	FBpp0112118	-	ScsbetaA	41067	protein_coding
FBgn0037643	FBtr0347567	FBpp0312599	-	ScsbetaA	41067	protein_coding
FBgn0037643	FBtr0301786	FBpp0291000	-	ScsbetaA	41067	protein_coding
FBgn0037643	FBtr0081957	FBpp0081437	-	ScsbetaA	41067	protein_coding
FBgn0037643	FBtr0347568	FBpp0312600	-	ScsbetaA	41067	protein_coding
FBgn0037643	FBtr0301787	FBpp0291001	-	ScsbetaA	41067	protein_coding
FBgn0037643	FBtr0334328	FBpp0306437	-	ScsbetaA	41067	protein_coding
FBgn0037643	FBtr0334327	FBpp0306436	-	ScsbetaA	41067	protein_coding
FBgn0028667	FBtr0302359	FBpp0291555	-	Vha16-3	317846	protein_coding
FBgn0028667	FBtr0076090	FBpp0075821	-	Vha16-3	317846	protein_coding
FBgn0037766	FBtr0330082	FBpp0303115	-	Teh1	41215	protein_coding
FBgn0037766	FBtr0082151	FBpp0081629	-	Teh1	41215	protein_coding
FBgn0264291	FBtr0083408	FBpp0082849	-	Det	42077	protein_coding
FBgn0263236	FBtr0345203	FBpp0311398	-	SP1029	53473	protein_coding
FBgn0263236	FBtr0085398	FBpp0084767	-	SP1029	53473	protein_coding
FBgn0263236	FBtr0085399	FBpp0084768	-	SP1029	53473	protein_coding
FBgn0263236	FBtr0334868	FBpp0306891	-	SP1029	53473	protein_coding
FBgn0263236	FBtr0085400	FBpp0084769	-	SP1029	53473	protein_coding
FBgn0036655	FBtr0075319	FBpp0075078	-	CG13031	39867	protein_coding
FBgn0065092	FBtr0091639	-	-	snmRNA:438	-	ncRNA
FBgn0038197	FBtr0082886	FBpp0089343	-	foxo	41709	protein_coding
FBgn0038197	FBtr0305052	FBpp0293589	-	foxo	41709	protein_coding
FBgn0038197	FBtr0082887	FBpp0089344	-	foxo	41709	protein_coding
FBgn0038197	FBtr0337094	FBpp0308010	-	foxo	41709	protein_coding
FBgn0038197	FBtr0346723	FBpp0312334	-	foxo	41709	protein_coding
FBgn0023526	FBtr0070408	FBpp0070392	-	CG2865	31217	protein_coding
FBgn0023526	FBtr0332962	FBpp0305178	-	CG2865	31217	protein_coding
FBgn0265543	FBtr0340175	-	-	lncRNA:CR44393	-	ncRNA
FBgn0033712	FBtr0472670	FBpp0422631	-	mIF3	36335	protein_coding
FBgn0033712	FBtr0087896	FBpp0087009	-	mIF3	36335	protein_coding
FBgn0033712	FBtr0339628	FBpp0308691	-	mIF3	36335	protein_coding
FBgn0030310	FBtr0340296	FBpp0309257	-	PGRP-SA	32099	protein_coding
FBgn0030310	FBtr0073509	FBpp0073358	-	PGRP-SA	32099	protein_coding
FBgn0023441	FBtr0087347	FBpp0086480	-	fus	44095	protein_coding
FBgn0023441	FBtr0087345	FBpp0086478	-	fus	44095	protein_coding
FBgn0023441	FBtr0306648	FBpp0297603	-	fus	44095	protein_coding
FBgn0023441	FBtr0087346	FBpp0086479	-	fus	44095	protein_coding
FBgn0023441	FBtr0087348	FBpp0086481	-	fus	44095	protein_coding
FBgn0023441	FBtr0302330	FBpp0291536	-	fus	44095	protein_coding
FBgn0023441	FBtr0087344	FBpp0086477	-	fus	44095	protein_coding
FBgn0023441	FBtr0087343	FBpp0086476	-	fus	44095	protein_coding
FBgn0038627	FBtr0344291	FBpp0310695	-	CG7694	42230	protein_coding
FBgn0038627	FBtr0083632	FBpp0083052	-	CG7694	42230	protein_coding
FBgn0038627	FBtr0290211	FBpp0288650	-	CG7694	42230	protein_coding
FBgn0024230	FBtr0081288	FBpp0080826	-	Hs2st	44433	protein_coding
FBgn0267951	FBtr0347526	-	-	lncRNA:CR46231	-	ncRNA
FBgn0265685	FBtr0340556	-	-	lncRNA:CR44492	-	ncRNA
FBgn0039719	FBtr0332429	FBpp0304702	-	CG15515	43538	protein_coding
FBgn0036870	FBtr0074987	FBpp0074755	-	CG14095	40112	protein_coding
FBgn0037449	FBtr0081675	FBpp0081175	-	CG15185	40798	protein_coding
FBgn0267231	FBtr0346403	-	-	lncRNA:CR45671	-	ncRNA
FBgn0051287	FBtr0345259	FBpp0311436	-	CG31287	318663	protein_coding
FBgn0051287	FBtr0083256	FBpp0082710	-	CG31287	318663	protein_coding
FBgn0039434	FBtr0085029	FBpp0084401	-	TwdlM	43200	protein_coding
FBgn0027498	FBtr0073429	FBpp0073285	-	CG2061	32042	protein_coding
FBgn0027498	FBtr0332383	FBpp0304657	-	CG2061	32042	protein_coding
FBgn0027498	FBtr0073431	FBpp0073287	-	CG2061	32042	protein_coding
FBgn0267310	FBtr0346565	-	-	lncRNA:CR45746	-	ncRNA
FBgn0037548	FBtr0113204	FBpp0112116	-	CG7900	40957	protein_coding
FBgn0034936	FBtr0331980	FBpp0304305	-	Stoml2	37807	protein_coding
FBgn0034936	FBtr0072145	FBpp0072054	-	Stoml2	37807	protein_coding
FBgn0264828	FBtr0334690	-	-	lncRNA:CR44036	-	ncRNA
FBgn0026189	FBtr0337055	FBpp0307984	-	prominin-like	38372	protein_coding
FBgn0026189	FBtr0073120	FBpp0072982	-	prominin-like	38372	protein_coding
FBgn0026189	FBtr0333895	FBpp0306027	-	prominin-like	38372	protein_coding
FBgn0026189	FBtr0073119	FBpp0072981	-	prominin-like	38372	protein_coding
FBgn0026189	FBtr0337056	FBpp0307985	-	prominin-like	38372	protein_coding
FBgn0026189	FBtr0073118	FBpp0072980	-	prominin-like	38372	protein_coding
FBgn0026189	FBtr0306258	FBpp0297368	-	prominin-like	38372	protein_coding
FBgn0266351	FBtr0344086	-	-	asRNA:CR45000	-	ncRNA
FBgn0261059	FBtr0301939	FBpp0291151	-	Sfp78E	8674005	protein_coding
FBgn0261059	FBtr0333971	FBpp0306091	-	Sfp78E	8674005	protein_coding
FBgn0265881	FBtr0342750	-	-	lncRNA:CR44670	-	ncRNA
FBgn0029172	FBtr0076196	FBpp0075926	-	Fad2	44006	protein_coding
FBgn0034057	FBtr0087268	FBpp0086406	-	CG8314	36757	protein_coding
FBgn0051463	FBtr0081831	FBpp0081321	-	CG31463	40978	protein_coding
FBgn0267026	FBtr0345979	-	-	CR45470	-	pseudogene
FBgn0003720	FBtr0085709	FBpp0085071	-	tll	43656	protein_coding
FBgn0267337	FBtr0330140	FBpp0303173	-	rn	40879	protein_coding
FBgn0267337	FBtr0300518	FBpp0289745	-	rn	40879	protein_coding
FBgn0267337	FBtr0299639	FBpp0288914	-	rn	40879	protein_coding
FBgn0267337	FBtr0299637	FBpp0288912	-	rn	40879	protein_coding
FBgn0032022	FBtr0079602	FBpp0079222	-	CG14275	34144	protein_coding
FBgn0032022	FBtr0079603	FBpp0079223	-	CG14275	34144	protein_coding
FBgn0004862	FBtr0084087	FBpp0083486	-	bap	42537	protein_coding
FBgn0266841	FBtr0345569	-	-	lncRNA:CR45303	-	ncRNA
FBgn0267273	FBtr0346488	-	-	lncRNA:CR45709	-	ncRNA
FBgn0263832	FBtr0073202	FBpp0073058	-	Rcd5	38478	protein_coding
FBgn0016693	FBtr0082655	FBpp0082124	-	Past1	41569	protein_coding
FBgn0016693	FBtr0082654	FBpp0082123	-	Past1	41569	protein_coding
FBgn0262534	FBtr0304873	FBpp0293413	-	CG43088	12797977	protein_coding
FBgn0033732	FBtr0087925	FBpp0087036	-	CG13157	36355	protein_coding
FBgn0286006	FBtr0304285	-	-	mir-281-1	-	pre_miRNA
FBgn0265838	FBtr0342665	-	-	lncRNA:CR44627	-	ncRNA
FBgn0267105	FBtr0346199	FBpp0312016	-	CG45545	19835450	protein_coding
FBgn0004512	FBtr0087801	FBpp0086914	-	Mdr49	36428	protein_coding
FBgn0004512	FBtr0302198	FBpp0291408	-	Mdr49	36428	protein_coding
FBgn0051427	FBtr0445668	-	-	CR31427	-	pseudogene
FBgn0050423	FBtr0346609	FBpp0312189	-	CG30423	246605	protein_coding
FBgn0031736	FBtr0332554	FBpp0304812	-	CG11030	33805	protein_coding
FBgn0031736	FBtr0079135	FBpp0078766	-	CG11030	33805	protein_coding
FBgn0085813	FBtr0346892	-	-	18SrRNA-Psi:CR41602	-	pseudogene
FBgn0065105	FBtr0091695	-	-	snmRNA:157	-	ncRNA
FBgn0266744	FBtr0345247	-	-	lncRNA:CR45217	-	ncRNA
FBgn0266744	FBtr0345246	-	-	lncRNA:CR45217	-	ncRNA
FBgn0263087	FBtr0308135	FBpp0300457	-	CG43355	13084068	protein_coding
FBgn0263087	FBtr0307103	FBpp0297946	-	CG43355	13084068	protein_coding
FBgn0250791	FBtr0074840	FBpp0074609	-	alphaSnap	40233	protein_coding
FBgn0035955	FBtr0333909	FBpp0306038	-	CG5194	39037	protein_coding
FBgn0035955	FBtr0076548	FBpp0076275	-	CG5194	39037	protein_coding
FBgn0035021	FBtr0300490	FBpp0289717	-	CG4622	37919	protein_coding
FBgn0035021	FBtr0072344	FBpp0072251	-	CG4622	37919	protein_coding
FBgn0085382	FBtr0112563	FBpp0111475	-	CG34353	5740590	protein_coding
FBgn0085382	FBtr0339321	FBpp0308425	-	CG34353	5740590	protein_coding
FBgn0085382	FBtr0305292	FBpp0293835	-	CG34353	5740590	protein_coding
FBgn0052267	FBtr0073142	FBpp0073001	-	CG32267	317946	protein_coding
FBgn0261089	FBtr0303254	FBpp0292346	-	Sytalpha	35068	protein_coding
FBgn0261089	FBtr0080987	FBpp0080540	-	Sytalpha	35068	protein_coding
FBgn0261089	FBtr0340251	FBpp0309223	-	Sytalpha	35068	protein_coding
FBgn0261089	FBtr0303255	FBpp0292347	-	Sytalpha	35068	protein_coding
FBgn0002855	FBtr0079155	FBpp0078786	-	Acp26Aa	33817	protein_coding
FBgn0031692	FBtr0342931	FBpp0309713	-	TpnC25D	33752	protein_coding
FBgn0031692	FBtr0079063	FBpp0078699	-	TpnC25D	33752	protein_coding
FBgn0031692	FBtr0346458	FBpp0312108	-	TpnC25D	33752	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	318855	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772148	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772351	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772541	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772505	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3771783	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772565	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3771774	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3771785	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772282	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772448	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772360	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772447	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772345	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772632	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772278	protein_coding
FBgn0053823	FBtr0091827	FBpp0091069	-	His2A:CG33823	3772618	protein_coding
FBgn0001216	FBtr0075761	FBpp0075503	-	Hsc70-1	39542	protein_coding
FBgn0001216	FBtr0075762	FBpp0075504	-	Hsc70-1	39542	protein_coding
FBgn0001216	FBtr0075763	FBpp0075505	-	Hsc70-1	39542	protein_coding
FBgn0000355	FBtr0076572	FBpp0076299	-	Cp15	38999	protein_coding
FBgn0033889	FBtr0303991	FBpp0292960	-	CG6701	36550	protein_coding
FBgn0033889	FBtr0303990	FBpp0292959	-	CG6701	36550	protein_coding
FBgn0033889	FBtr0339957	FBpp0308979	-	CG6701	36550	protein_coding
FBgn0033889	FBtr0303989	FBpp0292958	-	CG6701	36550	protein_coding
FBgn0262945	FBtr0306548	-	-	lncRNA:CR43264	-	ncRNA
FBgn0004400	FBtr0086897	FBpp0086056	-	rhi	44879	protein_coding
FBgn0266974	FBtr0345876	-	-	lncRNA:CR45425	-	ncRNA
FBgn0266568	FBtr0308358	-	-	lncRNA:yar	-	ncRNA
FBgn0266568	FBtr0308357	-	-	lncRNA:yar	-	ncRNA
FBgn0266568	FBtr0308356	-	-	lncRNA:yar	-	ncRNA
FBgn0266568	FBtr0308359	-	-	lncRNA:yar	-	ncRNA
FBgn0266568	FBtr0303213	-	-	lncRNA:yar	-	ncRNA
FBgn0266568	FBtr0308360	-	-	lncRNA:yar	-	ncRNA
FBgn0266568	FBtr0308355	-	-	lncRNA:yar	-	ncRNA
FBgn0266568	FBtr0308354	-	-	lncRNA:yar	-	ncRNA
FBgn0051573	FBtr0083472	-	-	tRNA:Pro-TGG-1-3	-	tRNA
FBgn0052036	FBtr0114525	FBpp0113017	-	CG32036	39105	protein_coding
FBgn0000146	FBtr0112793	FBpp0111705	-	aub	34524	protein_coding
FBgn0000146	FBtr0080165	FBpp0079754	-	aub	34524	protein_coding
FBgn0011207	FBtr0079847	FBpp0079444	-	pelo	34286	protein_coding
FBgn0265303	FBtr0339314	-	-	lncRNA:CR44276	-	ncRNA
FBgn0001269	FBtr0345673	FBpp0311724	-	inv	36239	protein_coding
FBgn0001269	FBtr0088069	FBpp0087175	-	inv	36239	protein_coding
FBgn0001269	FBtr0088068	FBpp0087174	-	inv	36239	protein_coding
FBgn0266279	FBtr0343978	-	-	lncRNA:CR44964	-	ncRNA
FBgn0029688	FBtr0342740	FBpp0309608	-	lva	31350	protein_coding
FBgn0029688	FBtr0070626	FBpp0070596	-	lva	31350	protein_coding
FBgn0263632	FBtr0309669	-	-	mir-3642	-	pre_miRNA
FBgn0033884	FBtr0087586	FBpp0086712	-	CG13344	36541	protein_coding
FBgn0033884	FBtr0339953	FBpp0308975	-	CG13344	36541	protein_coding
FBgn0051807	FBtr0344410	FBpp0310778	-	CG31807	318953	protein_coding
FBgn0051807	FBtr0080944	FBpp0080497	-	CG31807	318953	protein_coding
FBgn0051199	FBtr0083930	FBpp0083338	-	CG31199	42456	protein_coding
FBgn0265684	FBtr0340559	-	-	lncRNA:CR44491	-	ncRNA
FBgn0051576	FBtr0083477	-	-	tRNA:Ala-AGC-2-10	-	tRNA
FBgn0050484	FBtr0331382	FBpp0303800	-	CG30484	36534	protein_coding
FBgn0030375	FBtr0073635	FBpp0073468	-	CG11356	32178	protein_coding
FBgn0265760	FBtr0340722	-	-	lncRNA:CR44567	-	ncRNA
FBgn0261989	FBtr0346185	FBpp0312004	-	CG42807	36511	protein_coding
FBgn0261989	FBtr0303819	FBpp0292826	-	CG42807	36511	protein_coding
FBgn0259862	FBtr0300159	-	-	Su(Ste):CR42431	-	ncRNA
FBgn0267483	FBtr0346855	-	-	lncRNA:CR45833	-	ncRNA
FBgn0041624	FBtr0077005	FBpp0076713	-	Or65b	318012	protein_coding
FBgn0029966	FBtr0309827	FBpp0301563	-	Ir7c	31692	protein_coding
FBgn0029966	FBtr0071087	FBpp0071043	-	Ir7c	31692	protein_coding
FBgn0082998	FBtr0113563	-	-	snoRNA:Psi28S-1192d	-	snoRNA
FBgn0014861	FBtr0081827	FBpp0081317	-	Mcm2	40973	protein_coding
FBgn0034708	FBtr0071772	FBpp0071686	-	Vps35	37536	protein_coding
FBgn0034708	FBtr0071771	FBpp0071685	-	Vps35	37536	protein_coding
FBgn0035624	FBtr0077126	FBpp0076832	-	Eaf6	38637	protein_coding
FBgn0264723	FBtr0344637	-	-	lncRNA:CR43991	-	ncRNA
FBgn0264510	FBtr0333104	-	-	lncRNA:CR43909	-	ncRNA
FBgn0032871	FBtr0081387	FBpp0080917	-	CG2611	35324	protein_coding
FBgn0085430	FBtr0333160	FBpp0305363	-	CG34401	50356	protein_coding
FBgn0085430	FBtr0474175	FBpp0423174	-	CG34401	50356	protein_coding
FBgn0085430	FBtr0112653	FBpp0111565	-	CG34401	50356	protein_coding
FBgn0031299	FBtr0332571	FBpp0304826	-	CG4629	33284	protein_coding
